IT0469A;Pochi_anni_validi (5);PIEMONTE
IT0470A;Pochi_anni_validi (5);PIEMONTE
IT0643A;Pochi_anni_validi (5);PIEMONTE
IT1114A;Pochi_anni_validi (5);PIEMONTE
IT1120A;Pochi_anni_validi (5);PIEMONTE
IT1121A;Pochi_anni_validi (5);PIEMONTE
IT1125A;Pochi_anni_validi (5);PIEMONTE
IT1128A;Pochi_anni_validi (5);PIEMONTE
IT1130A;Pochi_anni_validi (5);PIEMONTE
IT1246A;Pochi_anni_validi (5);PIEMONTE
IT1247A;Pochi_anni_validi (4);PIEMONTE
IT1509A;Pochi_anni_validi (5);PIEMONTE
IT1510A;Pochi_anni_validi (5);PIEMONTE
IT1518A;Pochi_anni_validi (4);PIEMONTE
IT1519A;Pochi_anni_validi (4);PIEMONTE
IT1523A;Pochi_anni_validi (5);PIEMONTE
IT1524A;Pochi_anni_validi (5);PIEMONTE
IT1529A;Pochi_anni_validi (5);PIEMONTE
IT1532A;Pochi_anni_validi (5);PIEMONTE
IT1533A;Pochi_anni_validi (5);PIEMONTE
IT1676A;Pochi_anni_validi (5);PIEMONTE
IT1788A;Pochi_anni_validi (3);PIEMONTE
IT1830A;Pochi_anni_validi (5);PIEMONTE
IT1847A;Pochi_anni_validi (5);PIEMONTE
IT1877A;Pochi_anni_validi (5);PIEMONTE
IT1878A;Pochi_anni_validi (5);PIEMONTE
IT1903A;Pochi_anni_validi (5);PIEMONTE
IT1904A;Pochi_anni_validi (5);PIEMONTE
IT1948A;Pochi_anni_validi (5);PIEMONTE
IT1961A;Pochi_anni_validi (4);PIEMONTE
IT1963A;Pochi_anni_validi (5);PIEMONTE
IT2101A;Pochi_anni_validi (5);PIEMONTE
IT2102A;Pochi_anni_validi (5);PIEMONTE
IT2104A;Pochi_anni_validi (4);PIEMONTE
IT2116A;Pochi_anni_validi (3);PIEMONTE
IT2117A;Pochi_anni_validi (4);PIEMONTE
IT2118A;Pochi_anni_validi (4);PIEMONTE
IT2119A;Pochi_anni_validi (3);PIEMONTE
IT2121A;Pochi_anni_validi (5);PIEMONTE
IT2128A;Pochi_anni_validi (4);PIEMONTE
IT2168A;Pochi_anni_validi (5);PIEMONTE
IT0977A;2020 non disponibile;VALLE_AOSTA
IT0978A;Pochi_anni_validi (1);VALLE_AOSTA
IT0979A;Pochi_anni_validi (1);VALLE_AOSTA
IT0980A;Pochi_anni_validi (1);VALLE_AOSTA
IT0983A;Pochi_anni_validi (1);VALLE_AOSTA
IT0988A;Pochi_anni_validi (1);VALLE_AOSTA
IT1725A;Pochi_anni_validi (1);VALLE_AOSTA
IT1976A;Pochi_anni_validi (1);VALLE_AOSTA
IT1288A;Pochi_anni_validi (6);LOMBARDIA
IT1736A;2020 non disponibile;LOMBARDIA
IT1812A;Pochi_anni_validi (3);LOMBARDIA
IT1865A;2020 non disponibile;LOMBARDIA
IT0502A;2020 non disponibile;PA_BOLZANO
IT0505A;Pochi_anni_validi (6);PA_BOLZANO
IT0507A;2020 non disponibile;PA_BOLZANO
IT0508A;2020 non disponibile;PA_BOLZANO
IT1334A;2020 non disponibile;PA_BOLZANO
IT1335A;2020 non disponibile;PA_BOLZANO
IT1678A;Pochi_anni_validi (4);PA_BOLZANO
IT2096A;2020 non disponibile;PA_BOLZANO
IT2279A;Pochi_anni_validi (2);PA_BOLZANO
IT0591A;Pochi_anni_validi (5);PA_TRENTO
IT0703A;Pochi_anni_validi (5);PA_TRENTO
IT0753A;Pochi_anni_validi (2);PA_TRENTO
IT1037A;Pochi_anni_validi (5);PA_TRENTO
IT1191A;Pochi_anni_validi (5);PA_TRENTO
IT1859A;Pochi_anni_validi (5);PA_TRENTO
IT1930A;Pochi_anni_validi (2);PA_TRENTO
IT1931A;Pochi_anni_validi (2);PA_TRENTO
IT0448A;2020 non disponibile;VENETO
IT0663A;2020 non disponibile;VENETO
IT0963A;2020 non disponibile;VENETO
IT1065A;2020 non disponibile;VENETO
IT1172A;2020 non disponibile;VENETO
IT1177A;2020 non disponibile;VENETO
IT1214A;2020 non disponibile;VENETO
IT1215A;2020 non disponibile;VENETO
IT1222A;2020 non disponibile;VENETO
IT1328A;2020 non disponibile;VENETO
IT1336A;2020 non disponibile;VENETO
IT1340A;2020 non disponibile;VENETO
IT1343A;Pochi_anni_validi (3);VENETO
IT1453A;2020 non disponibile;VENETO
IT1535A;2020 non disponibile;VENETO
IT1590A;2020 non disponibile;VENETO
